"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,1,"AA","American Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",130.00,10.00,3.31,0.00,3.25,0.00,3.44,0.00,0.00,495.00,174.00,0.00,145.00,0.00,176.00,
2021,1,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",91.00,12.00,3.28,1.59,6.04,0.00,1.10,0.00,0.00,581.00,210.00,79.00,261.00,0.00,31.00,
2021,1,"AA","American Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",711.00,47.00,17.46,1.17,13.43,0.90,14.04,7.00,0.00,2776.00,993.00,88.00,545.00,52.00,1098.00,
2021,1,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",558.00,61.00,22.07,2.50,24.99,1.08,10.36,1.00,1.00,2815.00,1023.00,131.00,743.00,35.00,883.00,
2021,1,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7790.00,1155.00,237.70,65.52,700.30,2.21,149.28,92.00,20.00,85147.00,27433.00,7053.00,33674.00,59.00,16928.00,
2021,1,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",24.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,84.00,48.00,0.00,36.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",175.00,17.00,7.81,0.01,3.87,0.00,5.31,1.00,1.00,1091.00,463.00,1.00,176.00,0.00,451.00,
2021,1,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",198.00,30.00,10.64,2.35,11.25,0.00,5.76,3.00,3.00,2546.00,1337.00,115.00,706.00,0.00,388.00,
2021,1,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",41.00,5.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,309.00,275.00,0.00,34.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",277.00,21.00,7.99,1.56,6.45,0.00,5.00,3.00,0.00,856.00,284.00,74.00,217.00,0.00,281.00,
2021,1,"AA","American Airlines Inc.","EYW","Key West, FL: Key West International",115.00,15.00,3.36,1.76,4.51,0.00,5.36,1.00,4.00,1520.00,213.00,122.00,197.00,0.00,988.00,
2021,1,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",67.00,6.00,2.08,1.79,1.30,0.00,0.83,1.00,1.00,213.00,60.00,62.00,52.00,0.00,39.00,
2021,1,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",470.00,57.00,17.33,2.21,25.97,0.56,10.94,1.00,0.00,2677.00,739.00,189.00,975.00,14.00,760.00,
2021,1,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",70.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,143.00,111.00,0.00,32.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",58.00,2.00,1.74,0.00,0.26,0.00,0.00,0.00,0.00,43.00,37.00,0.00,6.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",7.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,41.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","HDN","Hayden, CO: Yampa Valley",38.00,8.00,3.78,0.00,3.74,0.00,0.48,0.00,0.00,466.00,304.00,0.00,141.00,0.00,21.00,
2021,1,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",147.00,12.00,9.05,0.00,1.28,0.00,1.67,0.00,1.00,967.00,710.00,0.00,53.00,0.00,204.00,
2021,1,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",58.00,9.00,4.61,0.00,2.45,0.00,1.93,0.00,0.00,370.00,175.00,0.00,90.00,0.00,105.00,
2021,1,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",249.00,40.00,19.83,1.05,8.93,0.55,9.63,2.00,0.00,1839.00,961.00,81.00,267.00,11.00,519.00,
2021,1,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",4.00,1.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,47.00,39.00,0.00,8.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",125.00,9.00,3.39,0.73,1.51,0.00,3.37,3.00,1.00,768.00,319.00,85.00,105.00,0.00,259.00,
2021,1,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",99.00,13.00,3.45,2.21,5.19,0.00,2.15,0.00,4.00,738.00,153.00,58.00,183.00,0.00,344.00,
2021,1,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",233.00,33.00,9.41,0.91,17.41,0.00,5.27,2.00,0.00,1750.00,502.00,67.00,801.00,0.00,380.00,
2021,1,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",324.00,25.00,12.46,0.00,7.00,2.00,3.54,7.00,1.00,933.00,542.00,0.00,171.00,98.00,122.00,
2021,1,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",97.00,3.00,2.16,0.00,0.00,0.00,0.84,0.00,0.00,209.00,96.00,0.00,0.00,0.00,113.00,
2021,1,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",731.00,67.00,29.36,4.13,14.70,2.91,15.90,4.00,1.00,3379.00,1399.00,178.00,481.00,137.00,1184.00,
2021,1,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1257.00,100.00,52.04,5.03,28.68,0.19,14.06,5.00,1.00,5555.00,3013.00,261.00,894.00,29.00,1358.00,
2021,1,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",536.00,39.00,20.89,0.47,8.71,0.00,8.92,12.00,0.00,2652.00,1234.00,59.00,442.00,0.00,917.00,
2021,1,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",69.00,6.00,3.57,0.00,1.37,0.00,1.06,0.00,0.00,244.00,123.00,0.00,25.00,0.00,96.00,
2021,1,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",821.00,97.00,37.98,5.49,37.24,1.33,14.96,3.00,0.00,6182.00,2461.00,332.00,2569.00,28.00,792.00,
2021,1,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",61.00,2.00,0.00,0.00,0.26,0.00,1.74,0.00,0.00,77.00,0.00,0.00,5.00,0.00,72.00,
2021,1,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",50.00,2.00,1.87,0.00,0.13,0.00,0.00,1.00,0.00,54.00,50.00,0.00,4.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",2447.00,204.00,107.45,8.57,55.32,1.00,31.66,2.00,4.00,17479.00,11437.00,373.00,2544.00,34.00,3091.00,
2021,1,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",27.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",212.00,20.00,11.58,0.10,3.62,0.67,4.03,1.00,0.00,1462.00,963.00,14.00,130.00,10.00,345.00,
2021,1,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",282.00,26.00,11.05,0.11,8.13,0.00,6.71,3.00,0.00,1319.00,591.00,10.00,386.00,0.00,332.00,
2021,1,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",74.00,7.00,3.17,0.00,2.99,0.00,0.84,0.00,0.00,239.00,106.00,0.00,76.00,0.00,57.00,
2021,1,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",50.00,5.00,1.68,0.00,3.32,0.00,0.00,0.00,0.00,155.00,31.00,0.00,124.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",117.00,7.00,5.93,0.00,0.11,0.00,0.96,0.00,0.00,445.00,249.00,0.00,9.00,0.00,187.00,
2021,1,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",62.00,8.00,1.84,0.75,2.14,0.00,3.27,2.00,1.00,339.00,77.00,40.00,36.00,0.00,186.00,
2021,1,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",137.00,18.00,7.20,0.90,6.24,0.00,3.66,2.00,0.00,889.00,236.00,92.00,149.00,0.00,412.00,
2021,1,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1832.00,226.00,51.26,22.16,94.50,0.99,57.09,19.00,1.00,34659.00,7258.00,10949.00,8789.00,23.00,7640.00,
2021,1,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",116.00,11.00,1.60,0.86,4.49,0.00,4.05,0.00,0.00,463.00,143.00,18.00,145.00,0.00,157.00,
2021,1,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",319.00,25.00,5.63,2.30,13.12,0.00,3.94,3.00,2.00,1015.00,149.00,130.00,627.00,0.00,109.00,
2021,1,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",189.00,25.00,11.90,2.00,7.86,0.00,3.24,1.00,0.00,1305.00,585.00,208.00,299.00,0.00,213.00,
2021,1,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1271.00,113.00,45.49,7.32,37.44,1.00,21.75,10.00,1.00,6820.00,3060.00,243.00,1614.00,82.00,1821.00,
2021,1,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2540.00,210.00,64.19,6.54,112.34,0.00,26.93,8.00,1.00,14167.00,8550.00,458.00,3031.00,0.00,2128.00,
2021,1,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",129.00,11.00,5.40,0.00,1.93,0.00,3.66,0.00,0.00,327.00,169.00,0.00,63.00,0.00,95.00,
2021,1,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",108.00,13.00,3.79,3.85,4.21,0.00,1.15,2.00,0.00,554.00,184.00,173.00,137.00,0.00,60.00,
2021,1,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",50.00,2.00,0.84,0.00,0.50,0.00,0.66,0.00,0.00,76.00,34.00,0.00,21.00,0.00,21.00,
2021,1,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",56.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,139.00,74.00,0.00,65.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",276.00,27.00,8.63,1.24,6.84,0.00,10.28,1.00,0.00,1399.00,445.00,87.00,184.00,0.00,683.00,
2021,1,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",40.00,4.00,1.57,0.00,1.67,0.00,0.76,0.00,0.00,251.00,105.00,0.00,104.00,0.00,42.00,
2021,1,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",121.00,8.00,2.92,1.00,2.18,0.00,1.90,0.00,0.00,464.00,135.00,19.00,104.00,0.00,206.00,
2021,1,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",381.00,45.00,16.79,5.34,16.28,0.00,6.59,2.00,0.00,2604.00,908.00,331.00,918.00,0.00,447.00,
2021,1,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",402.00,36.00,10.38,2.66,14.36,1.00,7.60,3.00,0.00,1580.00,366.00,147.00,404.00,18.00,645.00,
2021,1,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",349.00,26.00,9.58,1.00,8.23,1.00,6.20,4.00,0.00,1243.00,616.00,42.00,201.00,39.00,345.00,
2021,1,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",27.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",330.00,22.00,5.53,1.11,8.81,0.00,6.55,2.00,0.00,933.00,261.00,68.00,225.00,0.00,379.00,
2021,1,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",411.00,52.00,15.67,2.35,25.01,1.00,7.97,1.00,2.00,2594.00,940.00,235.00,643.00,24.00,752.00,
2021,1,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",143.00,5.00,2.97,0.00,1.03,0.00,1.00,0.00,0.00,219.00,154.00,0.00,26.00,0.00,39.00,
2021,1,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",345.00,27.00,15.74,0.08,6.49,0.00,4.69,1.00,0.00,2054.00,1524.00,11.00,205.00,0.00,314.00,
2021,1,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",223.00,26.00,14.08,0.41,6.04,0.73,4.73,1.00,0.00,1446.00,725.00,49.00,239.00,11.00,422.00,
2021,1,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",239.00,17.00,12.67,0.00,1.75,0.00,2.58,4.00,1.00,896.00,760.00,0.00,60.00,0.00,76.00,
2021,1,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",258.00,15.00,5.33,1.26,6.84,0.00,1.57,5.00,1.00,643.00,247.00,114.00,223.00,0.00,59.00,
2021,1,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",49.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,686.00,686.00,0.00,0.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",242.00,22.00,12.09,2.09,3.41,0.00,4.41,0.00,0.00,1182.00,723.00,64.00,140.00,0.00,255.00,
2021,1,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",213.00,10.00,7.17,0.00,1.98,0.00,0.85,0.00,1.00,388.00,329.00,0.00,40.00,0.00,19.00,
2021,1,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",92.00,6.00,5.09,0.00,0.91,0.00,0.00,0.00,0.00,360.00,339.00,0.00,21.00,0.00,0.00,
2021,1,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",552.00,68.00,30.20,2.86,21.56,0.07,13.31,2.00,0.00,3989.00,1489.00,90.00,1402.00,7.00,1001.00,
2021,1,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",151.00,22.00,9.81,0.02,6.77,0.00,5.41,0.00,0.00,1058.00,640.00,1.00,164.00,0.00,253.00,
2021,1,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",171.00,18.00,10.96,0.00,4.48,0.00,2.56,1.00,1.00,630.00,413.00,0.00,127.00,0.00,90.00,
2021,1,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,4.00,0.00,0.52,2.41,0.00,1.07,2.00,0.00,202.00,0.00,12.00,95.00,0.00,95.00,
2021,1,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",43.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,24.00,0.00,0.00,0.00,0.00,24.00,
2021,1,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",719.00,57.00,8.45,0.43,27.45,7.79,12.89,9.00,1.00,3090.00,674.00,20.00,821.00,214.00,1361.00,
2021,1,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,96.00,32.00,0.00,64.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",54.00,3.00,2.95,0.00,0.05,0.00,0.00,0.00,0.00,95.00,94.00,0.00,1.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",45.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,138.00,48.00,90.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",35.00,3.00,1.49,0.00,1.51,0.00,0.00,0.00,0.00,77.00,43.00,0.00,34.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",89.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,104.00,87.00,0.00,17.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",43.00,7.00,0.91,0.00,5.63,0.00,0.46,0.00,0.00,158.00,23.00,0.00,124.00,0.00,11.00,
2021,1,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,2.00,0.99,0.68,0.33,0.00,0.00,0.00,0.00,245.00,209.00,23.00,13.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",89.00,2.00,0.79,0.00,1.21,0.00,0.00,1.00,0.00,45.00,23.00,0.00,22.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,4.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,125.00,15.00,38.00,72.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","CDB","Cold Bay, AK: Cold Bay Airport",18.00,7.00,1.00,0.00,2.22,1.81,1.97,1.00,2.00,333.00,83.00,0.00,45.00,76.00,129.00,
2021,1,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,7.00,4.00,1.19,0.74,0.00,1.08,2.00,1.00,261.00,199.00,20.00,15.00,0.00,27.00,
2021,1,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",76.00,3.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,54.00,15.00,0.00,16.00,0.00,23.00,
2021,1,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",111.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,115.00,82.00,0.00,33.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",110.00,15.00,2.00,0.74,11.00,0.00,1.26,0.00,0.00,432.00,40.00,30.00,336.00,0.00,26.00,
2021,1,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",16.00,1.00,0.98,0.00,0.02,0.00,0.00,0.00,0.00,56.00,55.00,0.00,1.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",70.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",62.00,6.00,0.79,0.00,5.21,0.00,0.00,0.00,0.00,115.00,15.00,0.00,100.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",147.00,4.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,103.00,59.00,0.00,44.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",151.00,13.00,5.52,0.00,7.48,0.00,0.00,0.00,0.00,616.00,395.00,0.00,221.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",144.00,21.00,4.28,0.00,16.19,0.00,0.52,1.00,0.00,606.00,169.00,0.00,413.00,0.00,24.00,
2021,1,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",31.00,4.00,1.92,0.00,2.08,0.00,0.00,1.00,0.00,133.00,83.00,0.00,50.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",31.00,2.00,0.95,0.00,1.05,0.00,0.00,0.00,0.00,99.00,74.00,0.00,25.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",45.00,3.00,1.53,0.00,1.47,0.00,0.00,1.00,1.00,60.00,26.00,0.00,34.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",244.00,24.00,8.79,1.00,12.33,0.00,1.88,3.00,0.00,1231.00,328.00,30.00,344.00,0.00,529.00,
2021,1,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",129.00,10.00,4.10,0.00,5.90,0.00,0.00,0.00,0.00,296.00,127.00,0.00,169.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",122.00,14.00,4.91,1.00,6.14,0.97,0.98,2.00,0.00,811.00,173.00,17.00,160.00,414.00,47.00,
2021,1,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",250.00,5.00,3.00,0.00,2.00,0.00,0.00,3.00,0.00,174.00,130.00,0.00,44.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",499.00,35.00,13.13,0.00,17.39,0.00,4.48,2.00,0.00,1603.00,1027.00,0.00,474.00,0.00,102.00,
2021,1,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",31.00,4.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,157.00,0.00,92.00,65.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",115.00,9.00,5.06,0.74,2.54,0.00,0.67,0.00,0.00,435.00,344.00,14.00,59.00,0.00,18.00,
2021,1,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",31.00,2.00,0.61,0.00,1.39,0.00,0.00,0.00,1.00,57.00,17.00,0.00,40.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",7.00,2.00,0.00,0.00,0.65,0.00,1.35,0.00,0.00,35.00,0.00,0.00,13.00,0.00,22.00,
2021,1,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",199.00,15.00,3.94,0.00,10.69,0.00,0.38,0.00,1.00,504.00,211.00,0.00,284.00,0.00,9.00,
2021,1,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",97.00,3.00,0.00,0.00,2.00,1.00,0.00,2.00,1.00,88.00,0.00,0.00,39.00,49.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",151.00,10.00,2.00,0.98,6.25,0.00,0.77,2.00,0.00,693.00,110.00,52.00,447.00,0.00,84.00,
2021,1,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",30.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,46.00,29.00,0.00,17.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",578.00,52.00,13.32,0.00,31.43,0.00,7.25,4.00,2.00,2233.00,834.00,0.00,767.00,0.00,632.00,
2021,1,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",31.00,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,80.00,15.00,0.00,43.00,22.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",272.00,7.00,3.28,0.00,3.72,0.00,0.00,0.00,0.00,166.00,102.00,0.00,64.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",16.00,1.00,0.87,0.00,0.13,0.00,0.00,0.00,0.00,119.00,104.00,0.00,15.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",60.00,7.00,1.44,0.00,2.64,0.00,2.92,1.00,0.00,775.00,98.00,0.00,129.00,0.00,548.00,
2021,1,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",143.00,8.00,2.53,0.00,4.47,0.00,1.00,0.00,0.00,240.00,75.00,0.00,104.00,0.00,61.00,
2021,1,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",27.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,48.00,23.00,0.00,25.00,0.00,0.00,
2021,1,"AS","Alaska Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
